,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
98480,98480,1865019,PAYMENT,6331,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-23 14:05:28,-,193000,CARD,193000,-,193000,-,5,23
98495,98495,1864959,PAYMENT,81096,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-05-23 14:05:37,-,364000,CARD,364000,-,364000,-,5,23
98496,98496,1864957,PAYMENT,84999,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-05-23 14:05:20,패캐머_온라인 쿠폰 !,179000,PROMOTION,0,179000,0,-,5,23
98501,98501,1864935,PAYMENT,99591,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-23 13:05:27,-,219000,CARD,219000,-,219000,-,5,23
98505,98505,1864924,PAYMENT,7262,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-05-23 13:05:06,-,364000,CARD,364000,-,364000,-,5,23
98506,98506,1864922,PAYMENT,44206,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-05-23 13:05:19,[5월 쿠폰] The Red 강의 3만원 할인,385000,CARD,355000,30000,355000,-,5,23
98515,98515,1864890,PAYMENT,16137,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-23 13:05:51,패캐머_온라인 쿠폰 !,193000,PROMOTION,0,193000,0,-,5,23
98533,98533,1864798,PAYMENT,5254,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-05-23 12:05:56,[5월 쿠폰] The Red 강의 3만원 할인,273000,CARD,243000,30000,243000,-,5,23
98538,98538,1864778,PAYMENT,63758,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-05-23 11:05:35,-,462000,CARD,462000,-,462000,-,5,23
98539,98539,1864777,PAYMENT,57803,202929,FASTCAMPUS,RED,데이터 사이언스,The RED : 데이터 사이언티스트 하용호,2022-05-23 11:05:03,[5월 쿠폰] The Red 강의 2만원 할인,222000,CARD,202000,20000,202000,-,5,23
98540,98540,1864776,PAYMENT,47955,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-05-23 11:05:14,[5월 쿠폰] The Red 강의 3만원 할인,462000,CARD,432000,30000,432000,-,5,23
98559,98559,1864718,PAYMENT,92698,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-05-23 11:05:27,[5월 쿠폰] The Red 강의 3만원 할인,270000,CARD,240000,30000,240000,-,5,23
98571,98571,1864679,PAYMENT,49676,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-23 10:05:37,[5월 쿠폰] The Red 강의 2만원 할인,164000,CARD,144000,20000,144000,-,5,23
98574,98574,1864674,PAYMENT,61524,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-05-23 10:05:38,[5월 쿠폰] The Red 강의 3만원 할인,172000,CARD,142000,30000,142000,-,5,23
98588,98588,1864651,PAYMENT,26192,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-23 10:05:18,-,164000,CARD,164000,-,164000,-,5,23
98590,98590,1864648,PAYMENT,41083,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-05-23 10:05:18,-,219000,CARD,219000,-,219000,-,5,23
98600,98600,1864618,PAYMENT,14809,210867,FASTCAMPUS,RED,데이터 사이언스,The Red : Facebook Prophet을 활용한 파이썬 시계열 예측 by Juber Rahman 박사,2022-05-23 10:05:58,-,160000,CARD,160000,-,160000,-,5,23
98618,98618,1864565,PAYMENT,66250,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-05-23 08:05:56,-,252000,CARD,252000,-,252000,-,5,23
98635,98635,1864415,PAYMENT,22028,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-05-23 01:05:50,-,364000,CARD,364000,-,364000,-,5,23
98656,98656,1864284,PAYMENT,27718,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-22 22:05:42,[5월 쿠폰] The Red 강의 3만원 할인,193000,CARD,163000,30000,163000,-,5,22
98662,98662,1864264,PAYMENT,44968,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-05-22 22:05:36,-,251000,CARD,251000,-,251000,-,5,22
98664,98664,1864260,PAYMENT,38171,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-05-22 22:05:35,-,273000,CARD,273000,-,273000,-,5,22
98665,98665,1864251,PAYMENT,10866,210867,FASTCAMPUS,RED,데이터 사이언스,The Red : Facebook Prophet을 활용한 파이썬 시계열 예측 by Juber Rahman 박사,2022-05-22 22:05:24,-,160000,CARD,160000,-,160000,-,5,22
98672,98672,1864202,PAYMENT,29699,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-05-22 21:05:18,-,457000,CARD,457000,-,457000,-,5,22
98686,98686,1864134,PAYMENT,27242,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-22 20:05:22,[5월 쿠폰] The Red 강의 3만원 할인,219000,POINT,189000,30000,189000,-,5,22
98687,98687,1864061,PAYMENT,57264,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-22 18:05:19,-,164000,CARD,164000,-,164000,-,5,22
98703,98703,1863966,PAYMENT,61264,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-05-22 16:05:24,-,219000,CARD,219000,-,219000,-,5,22
98705,98705,1863960,PAYMENT,18427,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-05-22 16:05:50,-,364000,CARD,364000,-,364000,-,5,22
98724,98724,1863850,PAYMENT,73991,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-05-22 14:05:13,[5월 쿠폰] The Red 강의 3만원 할인,230000,CARD,200000,30000,200000,-,5,22
98729,98729,1863831,PAYMENT,53682,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-22 14:05:19,-,193000,CARD,193000,-,193000,-,5,22
98733,98733,1863805,PAYMENT,64794,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-22 13:05:43,-,164000,CARD,164000,-,164000,-,5,22
98737,98737,1863786,PAYMENT,94381,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-05-22 13:05:03,-,230000,CARD,230000,-,230000,-,5,22
98799,98799,1863249,PAYMENT,49434,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-05-21 20:05:51,[5월 쿠폰] The Red 강의 3만원 할인,270000,CARD,240000,30000,240000,-,5,21
98808,98808,1863119,PAYMENT,8784,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-05-21 18:05:23,-,273000,CARD,273000,-,273000,-,5,21
98811,98811,1863104,PAYMENT,6628,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-21 17:05:26,-,219000,CARD,219000,-,219000,-,5,21
98837,98837,1862936,PAYMENT,58965,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-05-21 14:05:13,[5월 쿠폰] The Red 강의 3만원 할인,222000,CARD,192000,30000,192000,-,5,21
98841,98841,1862926,PAYMENT,96698,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-21 13:05:58,[무료수강권] 강의 참고용 발행_강사님,219000,PROMOTION,0,219000,0,-,5,21
98848,98848,1862854,PAYMENT,29973,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-21 12:05:38,-,164000,CARD,164000,-,164000,-,5,21
98853,98853,1862811,PAYMENT,12178,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-21 11:05:16,-,164000,CARD,164000,-,164000,-,5,21
98861,98861,1862763,PAYMENT,27324,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-21 10:05:18,-,193000,POINT,193000,-,193000,-,5,21
98867,98867,1862724,PAYMENT,36492,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-21 09:05:22,-,164000,CARD,164000,-,164000,-,5,21
98869,98869,1862699,PAYMENT,11905,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-05-21 08:05:36,[5월 쿠폰] The Red 강의 3만원 할인,273000,CARD,243000,30000,243000,-,5,21
98877,98877,1862624,PAYMENT,21504,203657,FASTCAMPUS,RED,프로그래밍,The RED : 개발자로 살아남기 : 30년을 주도하는 9가지 필수 기술 by 박종천,2022-05-21 02:05:30,[무료수강권] 강의 참고용 발행_강사님,212000,PROMOTION,0,212000,0,-,5,21
98890,98890,1862440,PAYMENT,20141,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-05-20 22:05:41,-,218000,CARD,218000,-,218000,-,5,20
98898,98898,1862360,PAYMENT,90139,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-20 21:05:26,[5월 쿠폰] The Red 강의 3만원 할인,193000,POINT,163000,30000,163000,-,5,20
98913,98913,1862236,PAYMENT,76346,210867,FASTCAMPUS,RED,데이터 사이언스,The Red : Facebook Prophet을 활용한 파이썬 시계열 예측 by Juber Rahman 박사,2022-05-20 19:05:29,-,160000,TRANS,160000,-,160000,-,5,20
98925,98925,1862069,PAYMENT,40087,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-20 17:05:19,-,193000,CARD,193000,-,193000,-,5,20
98939,98939,1861885,PAYMENT,92161,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-20 16:05:24,[재결제쿠폰][5월 쿠폰] The Red 강의 3만원 할인,219000,CARD,189000,30000,189000,-,5,20
98945,98945,1861837,PAYMENT,23032,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-05-20 16:05:34,-,222000,CARD,222000,-,222000,-,5,20
98985,98985,1861505,PAYMENT,24120,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-05-20 13:05:24,-,252000,CARD,252000,-,252000,-,5,20
98992,98992,1861424,PAYMENT,95899,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-20 13:05:15,-,164000,CARD,164000,-,164000,-,5,20
98998,98998,1861329,PAYMENT,81756,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-05-20 12:05:09,-,230000,CARD,230000,-,230000,-,5,20
99006,99006,1861283,PAYMENT,17277,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-20 11:05:18,-,193000,CARD,193000,-,193000,-,5,20
99011,99011,1861263,PAYMENT,58163,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-05-20 11:05:28,-,219000,CARD,219000,-,219000,-,5,20
99045,99045,1861003,PAYMENT,80053,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-05-20 08:05:22,[5월 쿠폰] The Red 강의 3만원 할인,457000,CARD,427000,30000,427000,-,5,20
99054,99054,1860881,PAYMENT,45305,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-20 03:05:25,-,164000,CARD,164000,-,164000,-,5,20
99062,99062,1860711,PAYMENT,945,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-05-20 00:05:30,-,270000,CARD,270000,-,270000,-,5,20
99073,99073,1860477,PAYMENT,15855,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-19 23:05:44,-,164000,POINT,164000,-,164000,-,5,19
99089,99089,1860213,PAYMENT,62932,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-05-19 21:05:37,-,172000,CARD,172000,-,172000,-,5,19
99099,99099,1860041,PAYMENT,17894,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-19 19:05:39,-,219000,CARD,219000,-,219000,-,5,19
99121,99121,1859815,PAYMENT,64143,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-05-19 17:05:49,-,172000,CARD,172000,-,172000,-,5,19
99122,99122,1859814,PAYMENT,67824,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-05-19 17:05:47,-,273000,CARD,273000,-,273000,-,5,19
99132,99132,1859753,PAYMENT,95681,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-05-19 17:05:36,-,360000,CARD,360000,-,360000,-,5,19
99149,99149,1859592,PAYMENT,72946,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-19 15:05:01,-,164000,POINT,164000,-,164000,-,5,19
99151,99151,1859588,PAYMENT,89799,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-05-19 15:05:32,-,364000,CARD,364000,-,364000,-,5,19
99165,99165,1859486,PAYMENT,68296,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-19 14:05:15,-,193000,CARD,193000,-,193000,-,5,19
99171,99171,1859434,PAYMENT,10691,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-05-19 14:05:53,-,222000,CARD,222000,-,222000,-,5,19
99209,99209,1858859,PAYMENT,99239,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-19 10:05:12,-,219000,CARD,219000,-,219000,-,5,19
99246,99246,1858511,PAYMENT,29428,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-05-19 00:05:15,-,152000,CARD,152000,-,152000,-,5,19
99261,99261,1858358,PAYMENT,86714,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-18 22:05:20,[5월 쿠폰] The Red 강의 3만원 할인,164000,CARD,134000,30000,134000,-,5,18
99267,99267,1858323,PAYMENT,70950,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-05-18 22:05:55,-,230000,CARD,230000,-,230000,-,5,18
99276,99276,1858215,PAYMENT,25353,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-05-18 20:05:59,-,230000,CARD,230000,-,230000,-,5,18
99289,99289,1858126,PAYMENT,25722,210043,FASTCAMPUS,RED,영상/3D,The RED: ILM 리드 모델러와 만드는 판타지 캐릭터: Dragon and Nun,2022-05-18 19:05:32,-,229000,CARD,229000,-,229000,-,5,18
99308,99308,1857937,PAYMENT,41257,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-05-18 17:05:02,-,184000,CARD,184000,-,184000,-,5,18
99309,99309,1857932,PAYMENT,83415,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-05-18 17:05:47,-,385000,CARD,385000,-,385000,-,5,18
99319,99319,1857888,PAYMENT,82009,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-05-18 17:05:26,-,219000,VBANK,219000,-,219000,-,5,18
99325,99325,1857865,PAYMENT,1071,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-05-18 16:05:24,[5월 쿠폰] The Red 강의 3만원 할인,152000,POINT,122000,30000,122000,-,5,18
99350,99350,1857646,PAYMENT,85490,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-05-18 14:05:22,-,202000,CARD,202000,-,202000,-,5,18
99365,99365,1857524,PAYMENT,17748,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-05-18 13:05:31,-,202000,CARD,202000,-,202000,-,5,18
99370,99370,1857513,PAYMENT,85346,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-18 13:05:52,-,219000,CARD,219000,-,219000,-,5,18
99377,99377,1857485,PAYMENT,5213,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-05-18 13:05:34,-,278000,CARD,278000,-,278000,-,5,18
99402,99402,1857328,PAYMENT,51257,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-18 11:05:58,[5월 쿠폰] The Red 강의 3만원 할인,164000,CARD,134000,30000,134000,-,5,18
99406,99406,1857304,PAYMENT,38999,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-05-18 11:05:31,-,218000,CARD,218000,-,218000,-,5,18
99456,99456,1857103,PAYMENT,99747,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-18 08:05:01,-,164000,CARD,164000,-,164000,-,5,18
99458,99458,1857093,PAYMENT,62015,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-18 08:05:24,[5월 쿠폰] The Red 강의 3만원 할인,164000,POINT,134000,30000,134000,-,5,18
99470,99470,1856946,PAYMENT,6845,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-18 01:05:12,-,193000,CARD,193000,-,193000,-,5,18
99498,99498,1856715,PAYMENT,88411,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-05-17 22:05:30,-,193000,CARD,193000,-,193000,-,5,17
99508,99508,1856657,PAYMENT,1354,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-05-17 21:05:47,[5월 쿠폰] The Red 강의 3만원 할인,172000,CARD,142000,30000,142000,-,5,17
99532,99532,1856521,PAYMENT,43014,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-05-17 19:05:19,-,152000,CARD,152000,-,152000,-,5,17
99541,99541,1856439,PAYMENT,6275,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-05-17 18:05:06,[5월 쿠폰] The Red 강의 3만원 할인,172000,CARD,142000,30000,142000,-,5,17
99548,99548,1856403,PAYMENT,37293,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-05-17 17:05:37,[5월 쿠폰] The Red 강의 3만원 할인,164000,CARD,134000,30000,134000,-,5,17
99570,99570,1856296,PAYMENT,68994,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-05-20 14:05:04,-,219000,VBANK,219000,-,219000,-,5,20
